date,location,meal,category,name
2022-03-01,chase,Lunch (11am-2pm),Create,Vanilla Greek Yogurt
2022-03-01,chase,Lite Lunch (2pm-5pm),Specialty Bakery,Mini Oreo Cupcake
2022-03-01,chase,Lite Lunch (2pm-5pm),Specialty Bakery,Fudgey Cream Cheese Brownies
2022-03-01,chase,Breakfast  (7am-11am),Create,Vanilla Greek Yogurt
