date,location,meal,category,name
2021-01-20,chase,Dinner (5pm-8:30pm),The Griddle,Sliced Dill Pickles
2021-01-20,chase,Breakfast (7am-11am),The Kitchen Table,Fried Tater Tots
2021-01-20,chase,Late Night (To-Go Only) (8:30pm-9:30pm),The Griddle,Turkey Burger Patty
2021-01-20,chase,Lunch (11am-3pm),Plant Forward,Grilled Party Baguette
2021-01-20,chase,Dinner (5pm-8:30pm),Simply Prepared Salad and Soup,Baby Spinach
2021-01-20,chase,Dinner (5pm-8:30pm),Nacho Bar,Iceberg Lettuce
2021-01-20,chase,Lunch (11am-3pm),Create,Frozen Mango
2021-01-20,chase,Breakfast (7am-11am),Create,Sliced Bananas
2021-01-20,chase,Lunch (11am-3pm),Soup and Salads,Double Chicken Noodle Soup
2021-01-20,chase,Late Night (To-Go Only) (8:30pm-9:30pm),Pizza,Classic Pepperoni Pizza
2021-01-20,chase,Lunch (11am-3pm),Pasta,Penne
2021-01-20,chase,Dinner (5pm-8:30pm),Nacho Bar,Seasoned Black Beans
2021-01-20,chase,Lunch (11am-3pm),The Griddle,Turkey Burger Patty
2021-01-20,chase,Dinner (5pm-8:30pm),The Griddle,Sliced Tomatoes
2021-01-20,chase,Lunch (11am-3pm),Create,Baby Spinach
2021-01-20,chase,Dinner (5pm-8:30pm),Specialty Bakery,Chocolate Chip Cookie
2021-01-20,chase,Breakfast (7am-11am),The Kitchen Table,Grits
2021-01-20,chase,Late Night (To-Go Only) (8:30pm-9:30pm),Bakery,Assorted Cookies
2021-01-20,chase,Breakfast (7am-11am),Create,Frozen Mango
2021-01-20,chase,Dinner (5pm-8:30pm),The Griddle,Crinkle Cut Fries
2021-01-20,chase,Dinner (5pm-8:30pm),Plant Forward,Pico de Gallo
2021-01-20,chase,Breakfast (7am-11am),The Kitchen Table,Bacon
2021-01-20,chase,Lunch (11am-3pm),Simply Prepared Salad and Soup,Grape Tomatoes
2021-01-20,chase,Lunch (11am-3pm),The Kitchen Table,Fried Chicken
2021-01-20,chase,Dinner (5pm-8:30pm),Simply Prepared Salad and Soup,Spring Salad Mix
2021-01-20,chase,Dinner (5pm-8:30pm),Fresh,The Cuban Panini
