date,location,meal,category,name
2022-04-25,top-of-lenoir,Dinner (5pm-8:30pm),Burritos & Bowls,Cilantro Lime Rice
2022-04-25,top-of-lenoir,Dinner (5pm-8:30pm),Stress Less Cabinet,O'Doughs Original Sandwich Slices
2022-04-25,top-of-lenoir,Dinner (5pm-8:30pm),Stress Less Cabinet,Katz Cinnamon Donut Hole
2022-04-25,top-of-lenoir,Lunch (11am-3pm),Stress Less Cabinet,JP's Blueberry Muffin
2022-04-25,top-of-lenoir,Dinner (5pm-8:30pm),Stress Less Cabinet,Katz Oatmeal Creme Pie
2022-04-25,top-of-lenoir,Dinner (5pm-8:30pm),Burritos & Bowls,White Tortilla
2022-04-25,top-of-lenoir,Dinner (5pm-8:30pm),Stress Less Cabinet,Kinnikinnick Vanilla Glazed Donuts
2022-04-25,top-of-lenoir,Lite Lunch (3pm-5pm),Pasta Bar,Italian Sausage
2022-04-25,top-of-lenoir,Lunch (11am-3pm),Stress Less Cabinet,Kinnikinnick Cinnabun Fun Sandwich Creme Cookies
2022-04-25,top-of-lenoir,Lite Lunch (3pm-5pm),Wood Fired Pizza,Classic Pepperoni Pizza
2022-04-25,top-of-lenoir,Breakfast (7am-11am),Bakery,Chocolate Chip Scones
2022-04-25,top-of-lenoir,Breakfast (7am-11am),Rotisserie,Pork Sausage Gravy
2022-04-25,top-of-lenoir,Lunch (11am-3pm),Wood Fired Pizza,Cheese Bread
2022-04-25,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,Guacamole Spread
2022-04-25,top-of-lenoir,Lite Lunch (3pm-5pm),Stress Less Cabinet,JP's Snickerdoodle Cookie
2022-04-25,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,Lettuce
2022-04-25,top-of-lenoir,Dinner (5pm-8:30pm),Stress Less Cabinet,JP's Blueberry Muffin
2022-04-25,top-of-lenoir,Lunch (11am-3pm),Stress Less Cabinet,Kinnikinnick Mint Magic Sandwich Creme Cookies
2022-04-25,top-of-lenoir,Breakfast (7am-11am),Stress Less Cabinet,Kinnikinnick Cinnamon Sugar Donuts
2022-04-25,top-of-lenoir,Lunch (11am-3pm),Wood Fired Pizza,Classic Pepperoni Pizza
2022-04-25,top-of-lenoir,Breakfast (7am-11am),Specialty Bakery,Bananaberry Muffins
2022-04-25,top-of-lenoir,Lunch (11am-3pm),Pasta Bar,Rice Pasta
2022-04-25,top-of-lenoir,Dinner (5pm-8:30pm),Rotisserie,Balsamic and Roasted Garlic Glazed Brussels Sprouts
2022-04-25,top-of-lenoir,Dinner (5pm-8:30pm),Wood Fired Pizza,Classic Cheese Pizza
2022-04-25,top-of-lenoir,Lunch (11am-3pm),The Grill,Sauteed Seasoned Mushrooms
2022-04-25,top-of-lenoir,Breakfast (7am-11am),Stress Less Cabinet,Katz Glazed Donut Holes
2022-04-25,top-of-lenoir,Breakfast (7am-11am),The Kitchen Table,Bacon
2022-04-25,top-of-lenoir,Breakfast (7am-11am),Bakery,Cinnamon Rolls
2022-04-25,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,Cheddar Cheese
2022-04-25,top-of-lenoir,Lite Lunch (3pm-5pm),Stress Less Cabinet,O'doughs Everything Bagel
2022-04-25,top-of-lenoir,Lunch (11am-3pm),The Kitchen Table,Crispy Catfish
2022-04-25,top-of-lenoir,Dinner (5pm-8:30pm),Stress Less Cabinet,Kinnikinnick Mint Magic Sandwich Creme Cookies
2022-04-25,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,Pico Salsa
2022-04-25,top-of-lenoir,Breakfast (7am-11am),Bakery,Assorted Donuts
2022-04-25,top-of-lenoir,Lunch (11am-3pm),Stress Less Cabinet,O'Doughs Multigrain Sandwich Slices
2022-04-25,top-of-lenoir,Breakfast (7am-11am),The Kitchen Table,Pancake Syrup
2022-04-25,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,Zesty Salsa Verde
2022-04-25,top-of-lenoir,Dinner (5pm-8:30pm),Pasta Bar,Rice Pasta
2022-04-25,top-of-lenoir,Lite Lunch (3pm-5pm),Pasta Bar,Penne Pasta
2022-04-25,top-of-lenoir,Breakfast (7am-11am),Bakery,"Overnight Coconut, Mango, and Blueberry Oats"
2022-04-25,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,Monterey Jack Cheese
2022-04-25,top-of-lenoir,Dinner (5pm-8:30pm),The Grill,Sauteed Seasoned Mushrooms
