date,location,meal,category,name
2021-09-09,chase,Lunch (11am-2pm),The Griddle,"UNC Signature Fresh Ground Brisket, Short Rib, and Chuck Burger"
2021-09-09,chase,Dinner (5pm-8pm),Create,Spicy Cucumber Roll
2021-09-09,chase,Lunch (11am-2pm),Pasta,Marinara Sauce
2021-09-09,chase,Dinner (5pm-8pm),Simply Prepared Salad and Soup,Spring Salad Mix
2021-09-09,chase,Dinner (5pm-8pm),Nacho Bar,Queso Sauce
2021-09-09,chase,Dinner (5pm-8pm),Specialty Bakery,Vegan Oreo Cookies
2021-09-09,chase,Breakfast (7am-11am),The Kitchen Table,Veggie Sausage
2021-09-09,chase,Late Night  (9pm-12am),Bakery,Assorted Cookies
2021-09-09,chase,Lunch (11am-2pm),Specialty Bakery,Vegan Oreo Cookies
2021-09-09,chase,Lunch (11am-2pm),Pizza,Classic Cheese Pizza
2021-09-09,chase,Dinner (5pm-8pm),The Griddle,Garden Burger Patty
2021-09-09,chase,Late Night  (9pm-12am),The Kitchen Table,Whole Wheat French Toast
2021-09-09,chase,Late Night  (9pm-12am),The Kitchen Table,Pancake Syrup
2021-09-09,chase,Dinner (5pm-8pm),Nacho Bar,Sour Cream
2021-09-09,chase,Breakfast (7am-11am),The Griddle,Diced Ham
2021-09-09,chase,Lunch (11am-2pm),Pasta,Penne Pasta
2021-09-09,chase,Breakfast (7am-11am),The Kitchen Table,Breakfast Potatoes
2021-09-09,chase,Lite Lunch (2pm-5pm),Soup and Salads,Butternut Squash Soup
2021-09-09,chase,Dinner (5pm-8pm),Simply Prepared Grill,Red Beans & Rice
2021-09-09,chase,Dinner (5pm-8pm),Simply Prepared Grill,Stewed Tomatoes and Okra
2021-09-09,chase,Breakfast (7am-11am),The Kitchen Table,Pork Sausage Gravy
2021-09-09,chase,Dinner (5pm-8pm),Soup and Salads,Southwest Kale Salad
2021-09-09,chase,Lunch (11am-2pm),Specialty Bakery,Coconut Cake
2021-09-09,chase,Breakfast (7am-11am),Create,Frozen Pineapple Cubes
2021-09-09,chase,Breakfast (7am-11am),The Griddle,Tomatoes
2021-09-09,chase,Breakfast (7am-11am),The Griddle,Shredded Mozzarella
2021-09-09,chase,Lunch (11am-2pm),Simply Prepared Grill,Red Beans
2021-09-09,chase,Lunch (11am-2pm),The Griddle,Hines Family Farms Scratch Pickles
2021-09-09,chase,Lunch (11am-2pm),Simply Prepared Salad and Soup,Diced Red Onions
2021-09-09,chase,Dinner (5pm-8pm),Soup and Salads,Butternut Squash Soup
2021-09-09,chase,Lite Lunch (2pm-5pm),Bakery,Rice Krispie Treats
2021-09-09,chase,Breakfast (7am-11am),The Griddle,Bell Peppers
2021-09-09,chase,Late Dinner (8pm-9pm),Pizza,Classic Pepperoni Pizza
2021-09-09,chase,Breakfast (7am-11am),Create,Blueberries
2021-09-09,chase,Dinner (5pm-8pm),Soup and Salads,Pineapple Coleslaw
2021-09-09,chase,Lite Lunch (2pm-5pm),Bakery,Assorted Ice Cream
2021-09-09,chase,Dinner (5pm-8pm),Nacho Bar,Black Olives
2021-09-09,chase,Dinner (5pm-8pm),The Kitchen Table,Seared Salmon
2021-09-09,chase,Dinner (5pm-8pm),Simply Prepared Salad and Soup,Shredded Carrots
2021-09-09,chase,Late Dinner (8pm-9pm),Pizza,Classic Cheese Pizza
2021-09-09,chase,Dinner (5pm-8pm),The Griddle,Vegan Cheddar Cheese
