date,location,meal,category,name
2021-10-01,top-of-lenoir,Lunch (11am-3pm),Plant Forward,Sauteed Garlic Broccoli Rabe
2021-10-01,top-of-lenoir,Lunch (11am-3pm),Rotisserie,Buffalo- Style Meatloaf
2021-10-01,top-of-lenoir,Breakfast (7am-11am),Rotisserie,Grits
2021-10-01,top-of-lenoir,Lunch (11am-3pm),Wood Fired Pizza,Classic Cheese Pizza
2021-10-01,top-of-lenoir,Lunch (11am-3pm),Plant Forward,White Rice
2021-10-01,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,Seasoned Taco Beef
2021-10-01,top-of-lenoir,Lunch (11am-3pm),Bakery,Assorted Rice Krispies Treats
2021-10-01,top-of-lenoir,Lunch (11am-3pm),Pasta Bar,Whole Grain Penne
2021-10-01,top-of-lenoir,Lunch (11am-3pm),Bakery,Assorted Cookies
2021-10-01,top-of-lenoir,Lunch (11am-3pm),Homemade Soups,Cheesy Caulilflower Soup
2021-10-01,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,Salsa
2021-10-01,top-of-lenoir,Breakfast (7am-11am),The Griddle,Spinach and Cheese Omelet
2021-10-01,top-of-lenoir,Breakfast (7am-11am),Bakery,Butternut Squash Bread with Walnuts
2021-10-01,top-of-lenoir,Lunch (11am-3pm),Pasta Bar,Marinara Sauce
2021-10-01,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,Cheddar Cheese
2021-10-01,top-of-lenoir,Breakfast (7am-11am),The Griddle,Bacon and Cheese Cage-Free Omelet
2021-10-01,top-of-lenoir,Breakfast (7am-11am),The Kitchen Table,Pancake Syrup
2021-10-01,top-of-lenoir,Breakfast (7am-11am),Bakery,Banana Blueberry Muffin
2021-10-01,top-of-lenoir,Lunch (11am-3pm),The Grill,Udi's Hamburger Bun
2021-10-01,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,Popcorn Shrimp
2021-10-01,top-of-lenoir,Lunch (11am-3pm),The Grill,Assorted Veggie Toppings
2021-10-01,top-of-lenoir,Breakfast (7am-11am),The Kitchen Table,Whole Wheat French Toast
2021-10-01,top-of-lenoir,Breakfast (7am-11am),Bakery,Assorted Donuts
2021-10-01,top-of-lenoir,Lunch (11am-3pm),Homemade Soups,Chicken Florentine Soup
2021-10-01,top-of-lenoir,Breakfast (7am-11am),Rotisserie,Oatmeal
2021-10-01,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,Zesty Salsa Verde
2021-10-01,top-of-lenoir,Lunch (11am-3pm),Bakery,Fudge Brownie
2021-10-01,top-of-lenoir,Lunch (11am-3pm),Rotisserie,Broccoli
2021-10-01,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,Guacamole Spread
2021-10-01,top-of-lenoir,Lunch (11am-3pm),The Grill,Hamburger Bun
2021-10-01,top-of-lenoir,Lunch (11am-3pm),The Kitchen Table,Fried Chicken
2021-10-01,top-of-lenoir,Lunch (11am-3pm),The Grill,Grilled Cheese Sandwich
2021-10-01,top-of-lenoir,Lunch (11am-3pm),Specialty Bakery,Peanut Butter Tiger Fudge
2021-10-01,top-of-lenoir,Breakfast (7am-11am),The Kitchen Table,Fried Tater Tots
2021-10-01,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,Hot Tortilla Chips
2021-10-01,top-of-lenoir,Lunch (11am-3pm),Pasta Bar,Bolognese Sauce
2021-10-01,top-of-lenoir,Lunch (11am-3pm),Plant Forward,Cauliflower Lentil Coconut Curry
2021-10-01,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,Cilantro Lime Rice
2021-10-01,top-of-lenoir,Lunch (11am-3pm),Pasta Bar,Farfalle Pasta
2021-10-01,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,White Tortilla
2021-10-01,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,Peppers and Onions Sautee
2021-10-01,top-of-lenoir,Breakfast (7am-11am),The Kitchen Table,Bacon
2021-10-01,top-of-lenoir,Lunch (11am-3pm),Pasta Bar,Freshly Roasted Squash and Zucchini
2021-10-01,top-of-lenoir,Lunch (11am-3pm),The Grill,Garden Burger
2021-10-01,top-of-lenoir,Breakfast (7am-11am),Bakery,Strawberry Jammers
2021-10-01,top-of-lenoir,Lunch (11am-3pm),Specialty Bakery,Carrot Cake
2021-10-01,top-of-lenoir,Breakfast (7am-11am),Rotisserie,Pork Sausage Gravy
2021-10-01,top-of-lenoir,Lunch (11am-3pm),The Kitchen Table,Homestyle Mashed Potatoes
2021-10-01,top-of-lenoir,Lunch (11am-3pm),Wood Fired Pizza,Sausage & Mushroom Pizza
2021-10-01,top-of-lenoir,Lunch (11am-3pm),Plant Forward,Roasted Butternut Squash
2021-10-01,top-of-lenoir,Lunch (11am-3pm),Wood Fired Pizza,Cheese Bread
2021-10-01,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,Seasoned Black Beans
2021-10-01,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,White Rice
2021-10-01,top-of-lenoir,Lunch (11am-3pm),The Kitchen Table,Collard Greens
2021-10-01,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,Lettuce
2021-10-01,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,Pico de Gallo
2021-10-01,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,Jalapeno Cabbage Slaw
2021-10-01,top-of-lenoir,Lunch (11am-3pm),The Grill,American Cheese
2021-10-01,top-of-lenoir,Lunch (11am-3pm),The Kitchen Table,Seasoned Black-Eyed Peas
2021-10-01,top-of-lenoir,Lunch (11am-3pm),Rotisserie,Pan Roasted Red Potatoes
2021-10-01,top-of-lenoir,Breakfast (7am-11am),Bakery,Blueberry Muffin
2021-10-01,top-of-lenoir,Lunch (11am-3pm),Bakery,Assorted Ice Cream
2021-10-01,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,Sour Cream
2021-10-01,top-of-lenoir,Lunch (11am-3pm),Bakery,Ice Cream Cone
2021-10-01,top-of-lenoir,Lunch (11am-3pm),Pasta Bar,Italian Sausage
2021-10-01,top-of-lenoir,Breakfast (7am-11am),Rotisserie,Biscuits
2021-10-01,top-of-lenoir,Breakfast (7am-11am),The Kitchen Table,Scrambled Eggs
2021-10-01,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,Monterey Jack Cheese
2021-10-01,top-of-lenoir,Lunch (11am-3pm),Wood Fired Pizza,Classic Pepperoni Pizza
2021-10-01,top-of-lenoir,Breakfast (7am-11am),The Griddle,Plain Cage-Free Omelet
2021-10-01,top-of-lenoir,Lunch (11am-3pm),Rotisserie,Cauliflower Rice
2021-10-01,top-of-lenoir,Lunch (11am-3pm),The Grill,Loaded Chili Cheese Dog
2021-10-01,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,Jalapeno Peppers
2021-10-01,top-of-lenoir,Lunch (11am-3pm),Specialty Bakery,Raspberry Cheesecake Parfait
2021-10-01,top-of-lenoir,Breakfast (7am-11am),The Kitchen Table,Pork Sausage Link
2021-10-01,top-of-lenoir,Lunch (11am-3pm),The Grill,Ragin' Cajun Fries
2021-10-01,top-of-lenoir,Lunch (11am-3pm),Specialty Bakery,Vegan Snickerdoodle Cookie
2021-10-01,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,Creamy Queso Dip
2021-10-01,top-of-lenoir,Breakfast (7am-11am),Rotisserie,Tofu-Potato Hash
2021-10-01,top-of-lenoir,Lunch (11am-3pm),International Flavors,Baked Butternut Mac and Cheese
2021-10-01,top-of-lenoir,Breakfast (7am-11am),Bakery,Biscuits
2021-10-01,top-of-lenoir,Breakfast (7am-11am),Rotisserie,Cage-Free Egg
2021-10-01,top-of-lenoir,Lunch (11am-3pm),The Kitchen Table,Country Chicken Gravy
2021-10-01,top-of-lenoir,Lunch (11am-3pm),Pasta Bar,Alfredo Sauce
2021-10-01,top-of-lenoir,Breakfast (7am-11am),Bakery,Pumpkin Pecan Overnight Oats
2021-10-01,top-of-lenoir,Breakfast (7am-11am),Bakery,Cinnamon Rolls
