date,location,meal,category,name
2021-10-30,top-of-lenoir,Brunch (11am-3pm),Bakery,Coffee Cake
2021-10-30,top-of-lenoir,Continental  (10am-11am),The Kitchen Table,Pork Sausage Gravy
2021-10-30,top-of-lenoir,Brunch (11am-3pm),The Kitchen Table,Grits
2021-10-30,top-of-lenoir,Brunch (11am-3pm),Bakery,Biscuits
2021-10-30,top-of-lenoir,Continental  (10am-11am),The Kitchen Table,Oatmeal
2021-10-30,top-of-lenoir,Continental  (10am-11am),The Kitchen Table,Biscuits
2021-10-30,top-of-lenoir,Continental  (10am-11am),Bakery,Assorted Danishes
2021-10-30,top-of-lenoir,Brunch (11am-3pm),The Kitchen Table,Pork Sausage Gravy
2021-10-30,top-of-lenoir,Continental  (10am-11am),Bakery,Double Chocolate Chip Muffin
2021-10-30,top-of-lenoir,Brunch (11am-3pm),The Grill,Ragin' Cajun Fries
2021-10-30,top-of-lenoir,Brunch (11am-3pm),Homemade Soups,Cheesy Caulilflower Soup
2021-10-30,top-of-lenoir,Brunch (11am-3pm),The Kitchen Table,Oatmeal
2021-10-30,top-of-lenoir,Continental  (10am-11am),Bakery,Apple Cinnamon Quickbread
2021-10-30,top-of-lenoir,Brunch (11am-3pm),The Grill,Garden Burger
2021-10-30,top-of-lenoir,Brunch (11am-3pm),The Grill,Assorted Veggie Toppings
2021-10-30,top-of-lenoir,Brunch (11am-3pm),The Kitchen Table,Biscuits
2021-10-30,top-of-lenoir,Brunch (11am-3pm),Bakery,Assorted Danishes
2021-10-30,top-of-lenoir,Brunch (11am-3pm),Wood Fired Pizza,Classic Pepperoni Pizza
2021-10-30,top-of-lenoir,Brunch (11am-3pm),The Grill,Grass-Fed Hamburger
2021-10-30,top-of-lenoir,Brunch (11am-3pm),Bakery,Double Chocolate Chip Muffin
2021-10-30,top-of-lenoir,Continental  (10am-11am),The Kitchen Table,Scrambled Eggs
2021-10-30,top-of-lenoir,Continental  (10am-11am),The Kitchen Table,Breakfast Potatoes
2021-10-30,top-of-lenoir,Brunch (11am-3pm),Bakery,Apple Cinnamon Quickbread
2021-10-30,top-of-lenoir,Brunch (11am-3pm),Wood Fired Pizza,White Four Cheese Pizza
2021-10-30,top-of-lenoir,Continental  (10am-11am),The Kitchen Table,Pork Sausage Link
2021-10-30,top-of-lenoir,Continental  (10am-11am),The Kitchen Table,Bacon
2021-10-30,top-of-lenoir,Brunch (11am-3pm),Plant Forward,Tofu-Potato Hash
2021-10-30,top-of-lenoir,Brunch (11am-3pm),The Kitchen Table,Scrambled Eggs
2021-10-30,top-of-lenoir,Brunch (11am-3pm),The Kitchen Table,Breakfast Potatoes
2021-10-30,top-of-lenoir,Brunch (11am-3pm),The Grill,Hamburger Bun
2021-10-30,top-of-lenoir,Brunch (11am-3pm),The Kitchen Table,Pork Sausage Link
2021-10-30,top-of-lenoir,Brunch (11am-3pm),Wood Fired Pizza,Ham and Pineapple Pizza
2021-10-30,top-of-lenoir,Brunch (11am-3pm),The Grill,Udi's Hamburger Bun
2021-10-30,top-of-lenoir,Brunch (11am-3pm),Plant Forward,Quinoa and Barley Cake
2021-10-30,top-of-lenoir,Brunch (11am-3pm),The Kitchen Table,Bacon
2021-10-30,top-of-lenoir,Continental  (10am-11am),The Kitchen Table,French Toast
2021-10-30,top-of-lenoir,Brunch (11am-3pm),The Grill,American Cheese
2021-10-30,top-of-lenoir,Continental  (10am-11am),Bakery,Spiced Peach Muffin
2021-10-30,top-of-lenoir,Brunch (11am-3pm),Plant Forward,Enchilada Sauce
2021-10-30,top-of-lenoir,Continental  (10am-11am),Bakery,Assorted Donuts
2021-10-30,top-of-lenoir,Continental  (10am-11am),Bakery,Croissant
2021-10-30,top-of-lenoir,Continental  (10am-11am),The Kitchen Table,Pancake Syrup
2021-10-30,top-of-lenoir,Brunch (11am-3pm),Plant Forward,Vegan Banana French Toast
2021-10-30,top-of-lenoir,Brunch (11am-3pm),The Kitchen Table,French Toast
2021-10-30,top-of-lenoir,Brunch (11am-3pm),International Flavors,Sausage & Kale Penne
2021-10-30,top-of-lenoir,Brunch (11am-3pm),Bakery,Spiced Peach Muffin
2021-10-30,top-of-lenoir,Brunch (11am-3pm),Rotisserie,Avocado Smash Bowl
2021-10-30,top-of-lenoir,Brunch (11am-3pm),Bakery,Assorted Donuts
2021-10-30,top-of-lenoir,Brunch (11am-3pm),Bakery,Croissant
2021-10-30,top-of-lenoir,Brunch (11am-3pm),Wood Fired Pizza,Classic Cheese Pizza
2021-10-30,top-of-lenoir,Continental  (10am-11am),The Kitchen Table,Cage-Free Egg
2021-10-30,top-of-lenoir,Brunch (11am-3pm),The Kitchen Table,Cage-Free Egg
2021-10-30,top-of-lenoir,Brunch (11am-3pm),The Kitchen Table,Pancake Syrup
2021-10-30,top-of-lenoir,Continental  (10am-11am),Bakery,Coffee Cake
2021-10-30,top-of-lenoir,Continental  (10am-11am),The Kitchen Table,Grits
2021-10-30,top-of-lenoir,Brunch (11am-3pm),Homemade Soups,Turkey Chili
2021-10-30,top-of-lenoir,Continental  (10am-11am),Bakery,Biscuits
