date,location,meal,category,name
2021-10-10,top-of-lenoir,Dinner (5pm-8:30pm),The Grill,American Cheese
2021-10-10,top-of-lenoir,Brunch (11am-3pm),Bakery,Cranberry Orange Muffin
2021-10-10,top-of-lenoir,Brunch (11am-3pm),Plant Forward,Cajun Breakfast Stir- Fry
2021-10-10,top-of-lenoir,Dinner (5pm-8:30pm),Homemade Soups,Broccoli & Cheddar Soup
2021-10-10,top-of-lenoir,Continental  (10am-11am),The Kitchen Table,Scrambled Eggs
2021-10-10,top-of-lenoir,Brunch (11am-3pm),Bakery,Cinnamon Roll
2021-10-10,top-of-lenoir,Dinner (5pm-8:30pm),Burritos & Bowls,Popcorn Shrimp
2021-10-10,top-of-lenoir,Dinner (5pm-8:30pm),Specialty Bakery,Raspberry Cookies
2021-10-10,top-of-lenoir,Dinner (5pm-8:30pm),Burritos & Bowls,Salsa
2021-10-10,top-of-lenoir,Dinner (5pm-8:30pm),Pasta Bar,Whole Grain Penne
2021-10-10,top-of-lenoir,Continental  (10am-11am),Bakery,Biscuits
2021-10-10,top-of-lenoir,Dinner (5pm-8:30pm),Burritos & Bowls,Zesty Salsa Verde
2021-10-10,top-of-lenoir,Dinner (5pm-8:30pm),The Kitchen Table,Horseradish Sauce
2021-10-10,top-of-lenoir,Brunch (11am-3pm),Wood Fired Pizza,Classic Cheese Pizza
2021-10-10,top-of-lenoir,Brunch (11am-3pm),Rotisserie,Mashed Sweet Potatoes
2021-10-10,top-of-lenoir,Continental  (10am-11am),Bakery,Assorted Donuts
2021-10-10,top-of-lenoir,Dinner (5pm-8:30pm),Burritos & Bowls,Sour Cream
2021-10-10,top-of-lenoir,Brunch (11am-3pm),The Kitchen Table,Pork Sausage Gravy
2021-10-10,top-of-lenoir,Dinner (5pm-8:30pm),Pasta Bar,Alfredo Sauce
2021-10-10,top-of-lenoir,Brunch (11am-3pm),Rotisserie,Caramelized Apples
2021-10-10,top-of-lenoir,Dinner (5pm-8:30pm),Burritos & Bowls,White Rice
