date,location,meal,category,name
2022-03-22,top-of-lenoir,Dinner (5pm-8:30pm),Specialty Bakery,Snickerdoodle Blondie
2022-03-22,top-of-lenoir,Breakfast (7am-11am),Specialty Bakery,Raisin Bran Muffin
2022-03-22,top-of-lenoir,Lunch (11am-3pm),Specialty Bakery,Snickerdoodle Blondie
2022-03-22,top-of-lenoir,Breakfast (7am-11am),Bakery,Raisin Bran Muffin
