date,location,meal,category,name
2021-04-04,chase,Brunch (11am-3pm),The Kitchen Table,Scrambled Eggs
2021-04-04,chase,Brunch (11am-3pm),Pizza,Classic Cheese Pizza
2021-04-04,chase,Brunch (11am-3pm),The Kitchen Table,Oatmeal
2021-04-04,chase,Dinner (5pm-8:30pm),Pasta,Marinara
2021-04-04,chase,Brunch (11am-3pm),Soup and Salads,Mexican Street Corn Salad
2021-04-04,chase,Brunch (11am-3pm),Soup and Salads,Matzo Ball Soup
2021-04-04,chase,Dinner (5pm-8:30pm),International Flavors,Diced Green Peppers
2021-04-04,chase,Brunch (11am-3pm),Soup and Salads,Hearty Chicken Gumbo
2021-04-04,chase,Dinner (5pm-8:30pm),Pizza,Vegan Cheese Pizza
2021-04-04,chase,Dinner (5pm-8:30pm),Bakery,Assorted Cookies
2021-04-04,chase,Dinner (5pm-8:30pm),The Kitchen Table,White Rice
2021-04-04,chase,Dinner (5pm-8:30pm),Plant Forward,"Sauteed Mushroom, Peppers, and Onions"
2021-04-04,chase,Brunch (11am-3pm),International Flavors,Scrambled Eggs
2021-04-04,chase,Brunch (11am-3pm),Fresh,Roasted Pepper & Mozzarella Panini
2021-04-04,chase,Dinner (5pm-8:30pm),Nacho Bar,Corn Tortilla Chips
2021-04-04,chase,Dinner (5pm-8:30pm),Simply Prepared Salad and Soup,Baby Spinach
2021-04-04,chase,Dinner (5pm-8:30pm),Vegan Plant Forward,Roasted Eggplant
2021-04-04,chase,Dinner (5pm-8:30pm),Pizza,BBQ Chicken and Bacon Pizza
2021-04-04,chase,Continental (9am-11am),Bakery,Assorted Donuts
2021-04-04,chase,Brunch (11am-3pm),International Flavors,Cheddar Cheese
2021-04-04,chase,Continental (9am-11am),Specialty Bakery,Assorted Yogurts
2021-04-04,chase,Brunch (11am-3pm),Vegan Plant Forward,Chipotle Creole Sauce
2021-04-04,chase,Continental (9am-11am),The Kitchen Table,Pork Sausage Gravy
2021-04-04,chase,Brunch (11am-3pm),Simply Prepared Salad and Soup,Shredded Carrots
2021-04-04,chase,Continental (9am-11am),Bakery,Apple Cinnamon Quickbread
2021-04-04,chase,Dinner (5pm-8:30pm),The Griddle,Sliced Dill Pickles
2021-04-04,chase,Dinner (5pm-8:30pm),Soup and Salads,Mediterranean Macaroni Salad
2021-04-04,chase,Continental (9am-11am),Specialty Bakery,Assorted Yogurt Parfaits
2021-04-04,chase,Dinner (5pm-8:30pm),The Griddle,Garden Burger Patty
2021-04-04,chase,Dinner (5pm-8:30pm),Nacho Bar,Iceberg Lettuce
2021-04-04,chase,Brunch (11am-3pm),The Kitchen Table,Pork Sausage Gravy
2021-04-04,chase,Brunch (11am-3pm),Bakery,Apple Cinnamon Quickbread
2021-04-04,chase,Continental (9am-11am),The Kitchen Table,Biscuits
2021-04-04,chase,Dinner (5pm-8:30pm),Nacho Bar,Seasoned Black Beans
2021-04-04,chase,Brunch (11am-3pm),Simply Prepared Grill,Steamed Baby Carrots
2021-04-04,chase,Dinner (5pm-8:30pm),Simply Prepared Salad and Soup,Spring Salad Mix
2021-04-04,chase,Dinner (5pm-8:30pm),The Griddle,Sliced Tomatoes
2021-04-04,chase,Dinner (5pm-8:30pm),Simply Prepared Salad and Soup,Shredded Carrots
2021-04-04,chase,Continental (9am-11am),Bakery,Coffee Cake
2021-04-04,chase,Dinner (5pm-8:30pm),The Griddle,Grilled Cheese on Sourdough
2021-04-04,chase,Dinner (5pm-8:30pm),The Griddle,Crinkle Cut Fries
2021-04-04,chase,Brunch (11am-3pm),The Griddle,Fried Egg
2021-04-04,chase,Brunch (11am-3pm),The Kitchen Table,Biscuits
2021-04-04,chase,Dinner (5pm-8:30pm),Simply Prepared Salad and Soup,Garbanzo Beans
2021-04-04,chase,Brunch (11am-3pm),Pasta,Taco Stuffed Shells
2021-04-04,chase,Brunch (11am-3pm),Plant Forward,Spinach
2021-04-04,chase,Brunch (11am-3pm),Plant Forward,Diced Green Peppers
2021-04-04,chase,Dinner (5pm-8:30pm),Nacho Bar,Taco Beef
2021-04-04,chase,Brunch (11am-3pm),The Griddle,Sliced Ham
2021-04-04,chase,Brunch (11am-3pm),Bakery,Coffee Cake
2021-04-04,chase,Brunch (11am-3pm),Simply Prepared Salad and Soup,Sliced Cucumber
2021-04-04,chase,Brunch (11am-3pm),Pizza,Cheese Bread
2021-04-04,chase,Dinner (5pm-8:30pm),Simply Prepared Grill,Red Beans & Rice
2021-04-04,chase,Dinner (5pm-8:30pm),International Flavors,Yellow Onions
2021-04-04,chase,Dinner (5pm-8:30pm),Soup and Salads,Kale and Butternut Salad
2021-04-04,chase,Dinner (5pm-8:30pm),Nacho Bar,Sour Cream
2021-04-04,chase,Dinner (5pm-8:30pm),Nacho Bar,Queso Sauce
2021-04-04,chase,Brunch (11am-3pm),The Kitchen Table,Blueberry Buttermilk Pancakes
2021-04-04,chase,Brunch (11am-3pm),The Griddle,Spinach and Cheese Omelet
2021-04-04,chase,Brunch (11am-3pm),The Griddle,Bacon
2021-04-04,chase,Brunch (11am-3pm),International Flavors,Bacon Bits
2021-04-04,chase,Brunch (11am-3pm),International Flavors,Grits
2021-04-04,chase,Continental (9am-11am),The Kitchen Table,Veggie Sausage
2021-04-04,chase,Dinner (5pm-8:30pm),Pizza,Classic Cheese Pizza
2021-04-04,chase,Dinner (5pm-8:30pm),Nacho Bar,Black Olives
2021-04-04,chase,Dinner (5pm-8:30pm),International Flavors,Tomatoes
2021-04-04,chase,Dinner (5pm-8:30pm),Soup and Salads,Mexican Street Corn Salad
2021-04-04,chase,Dinner (5pm-8:30pm),Nacho Bar,Jalapeno Peppers
2021-04-04,chase,Dinner (5pm-8:30pm),Soup and Salads,Matzo Ball Soup
2021-04-04,chase,Brunch (11am-3pm),The Griddle,Turkey Sausage Patty
2021-04-04,chase,Dinner (5pm-8:30pm),The Griddle,Hamburger Patty
2021-04-04,chase,Dinner (5pm-8:30pm),Plant Forward,Grilled Party Baguette
2021-04-04,chase,Brunch (11am-3pm),The Kitchen Table,Veggie Sausage
2021-04-04,chase,Brunch (11am-3pm),Bakery,Assorted Donuts
2021-04-04,chase,Dinner (5pm-8:30pm),Soup and Salads,Hearty Chicken Gumbo
2021-04-04,chase,Brunch (11am-3pm),Vegan Plant Forward,Banana French Toast
2021-04-04,chase,Brunch (11am-3pm),Specialty Bakery,Assorted Yogurts
2021-04-04,chase,Brunch (11am-3pm),Simply Prepared Salad and Soup,Grape Tomatoes
2021-04-04,chase,Dinner (5pm-8:30pm),Fresh,Baby Ray's Turkey Panini
2021-04-04,chase,Brunch (11am-3pm),Plant Forward,Sauteed Mushrooms
2021-04-04,chase,Brunch (11am-3pm),Soup and Salads,Tomato Basil Soup
2021-04-04,chase,Brunch (11am-3pm),Simply Prepared Grill,Herb Baked Cod
2021-04-04,chase,Brunch (11am-3pm),Specialty Bakery,Assorted Yogurt Parfaits
2021-04-04,chase,Dinner (5pm-8:30pm),Simply Prepared Grill,Steamed Corn
2021-04-04,chase,Brunch (11am-3pm),The Griddle,Hash Brown Potato Patty
2021-04-04,chase,Dinner (5pm-8:30pm),Nacho Bar,Pico de Gallo
2021-04-04,chase,Brunch (11am-3pm),The Griddle,Sliced Vermont Cheddar Cheese
2021-04-04,chase,Dinner (5pm-8:30pm),The Griddle,Hamburger Bun
2021-04-04,chase,Continental (9am-11am),The Kitchen Table,Sausage Links
2021-04-04,chase,Continental (9am-11am),The Kitchen Table,Grits
2021-04-04,chase,Dinner (5pm-8:30pm),Simply Prepared Grill,Creole BBQ Chicken
2021-04-04,chase,Dinner (5pm-8:30pm),International Flavors,Black Beans
2021-04-04,chase,Dinner (5pm-8:30pm),Bakery,Ice Cream Cone
2021-04-04,chase,Dinner (5pm-8:30pm),Plant Forward,Sunflower Seeds
2021-04-04,chase,Dinner (5pm-8:30pm),The Griddle,American Cheese
2021-04-04,chase,Continental (9am-11am),The Kitchen Table,Bacon
2021-04-04,chase,Brunch (11am-3pm),The Kitchen Table,Sausage Links
2021-04-04,chase,Brunch (11am-3pm),The Kitchen Table,Grits
2021-04-04,chase,Dinner (5pm-8:30pm),Nacho Bar,Cheddar Cheese
2021-04-04,chase,Dinner (5pm-8:30pm),Bakery,Assorted Ice Cream
