date,location,meal,category,name
2021-04-15,chase,Dinner (5pm-8:30pm),Plant Forward,Shredded Daiya Cheese
2021-04-15,chase,Late Night (To-Go Only) (8:30pm-9:30pm),The Griddle,Sliced Dill Pickles
2021-04-15,chase,Dinner (5pm-8:30pm),Vegan Plant Forward,Buffalo Cauliflower Taco
2021-04-15,chase,Dinner (5pm-8:30pm),Chef's Corner,Bacon Bits
2021-04-15,chase,Dinner (5pm-8:30pm),The Griddle,Bibb Lettuce
2021-04-15,chase,Dinner (5pm-8:30pm),International Flavors,White Rice
2021-04-15,chase,Lunch (11am-3pm),Specialty Bakery,Vegan Marbled Bundt Cake
2021-04-15,chase,Late Night (To-Go Only) (8:30pm-9:30pm),The Griddle,Garden Burger Patty
2021-04-15,chase,Breakfast (7am-11am),Create,Frozen Pineapple Cubes
2021-04-15,chase,Dinner (5pm-8:30pm),Plant Forward,Chicken Tinga
2021-04-15,chase,Breakfast (7am-11am),The Kitchen Table,Tofu Florentine
2021-04-15,chase,Lunch (11am-3pm),Plant Forward,Fresh Sauteed Spinach
2021-04-15,chase,Late Night (To-Go Only) (8:30pm-9:30pm),The Kitchen Table,White Pepper Gravy
2021-04-15,chase,Lunch (11am-3pm),Specialty Bakery,Rice Krispie Treats
2021-04-15,chase,Breakfast (7am-11am),Create,100% Orange Juice
2021-04-15,chase,Dinner (5pm-8:30pm),Chef's Corner,Diced Ham
2021-04-15,chase,Lunch (11am-3pm),Simply Prepared Grill,Cajun Pinto Beans
2021-04-15,chase,Dinner (5pm-8:30pm),The Griddle,Grilled Cheese on Sourdough
2021-04-15,chase,Late Night (To-Go Only) (8:30pm-9:30pm),The Griddle,Sliced Tomatoes
2021-04-15,chase,Lunch (11am-3pm),Fresh,The Chicken Ranch Panini
2021-04-15,chase,Lunch (11am-3pm),Pizza,Vegan Cheese Pizza
2021-04-15,chase,Late Night (To-Go Only) (8:30pm-9:30pm),The Griddle,Crinkle Cut Fries
2021-04-15,chase,Dinner (5pm-8:30pm),Pasta,Marinara
2021-04-15,chase,Dinner (5pm-8:30pm),Nacho Bar,Cajun Pinto Beans
2021-04-15,chase,Dinner (5pm-8:30pm),Chef's Corner,Artichoke Hearts
2021-04-15,chase,Lunch (11am-3pm),Vegan Plant Forward,Middle Eastern Falafel
2021-04-15,chase,Late Night (To-Go Only) (8:30pm-9:30pm),The Kitchen Table,Crispy Chicken Breast
2021-04-15,chase,Dinner (5pm-8:30pm),Create,Fire Roasted Salsa
2021-04-15,chase,Late Night (To-Go Only) (8:30pm-9:30pm),The Griddle,Bibb Lettuce
2021-04-15,chase,Breakfast (7am-11am),Create,Blueberries
2021-04-15,chase,Lunch (11am-3pm),Vegan Plant Forward,Steamed Broccoli
2021-04-15,chase,Dinner (5pm-8:30pm),Bakery,Cinnamon Roll
2021-04-15,chase,Dinner (5pm-8:30pm),Pizza,Vegan Cheese Pizza
2021-04-15,chase,Dinner (5pm-8:30pm),Chef's Corner,Cilantro Marinated Chicken
2021-04-15,chase,Lunch (11am-3pm),The Griddle,Sliced Dill Pickles
2021-04-15,chase,Dinner (5pm-8:30pm),Specialty Bakery,White Chocolate Royal Pecan Cookies
2021-04-15,chase,Lunch (11am-3pm),The Griddle,Garden Burger Patty
2021-04-15,chase,Lunch (11am-3pm),Create,100% Apple Juice
2021-04-15,chase,Dinner (5pm-8:30pm),Specialty Bakery,Pineapple Upside Down Cake
2021-04-15,chase,Dinner (5pm-8:30pm),Nacho Bar,Corn Tortilla Chips
2021-04-15,chase,Late Night (To-Go Only) (8:30pm-9:30pm),The Kitchen Table,Southern Biscuit
2021-04-15,chase,Breakfast (7am-11am),Create,The Heeler Blueberry Smoothie
2021-04-15,chase,Breakfast (7am-11am),Create,Vanilla Greek Yogurt
2021-04-15,chase,Dinner (5pm-8:30pm),Chef's Corner,Kalamata Olives
2021-04-15,chase,Lunch (11am-3pm),Pasta,Penne
2021-04-15,chase,Lunch (11am-3pm),Simply Prepared Grill,Simply Roasted Diced Potatoes
2021-04-15,chase,Dinner (5pm-8:30pm),The Griddle,Sliced Dill Pickles
2021-04-15,chase,Dinner (5pm-8:30pm),Chef's Corner,Gemelli Pasta
2021-04-15,chase,Late Night (To-Go Only) (8:30pm-9:30pm),The Kitchen Table,Country Ham
2021-04-15,chase,Late Night (To-Go Only) (8:30pm-9:30pm),Pizza,Classic Cheese Pizza
2021-04-15,chase,Dinner (5pm-8:30pm),The Griddle,Garden Burger Patty
2021-04-15,chase,Lunch (11am-3pm),The Griddle,Sliced Tomatoes
2021-04-15,chase,Lunch (11am-3pm),Create,Baby Spinach
2021-04-15,chase,Lunch (11am-3pm),Soup and Salads,Buffalo Chicken Salad
2021-04-15,chase,Dinner (5pm-8:30pm),Nacho Bar,Iceberg Lettuce
2021-04-15,chase,Dinner (5pm-8:30pm),Fresh,Pesto Turkey Panini
2021-04-15,chase,Dinner (5pm-8:30pm),Fresh,Roasted Pepper Mozzarella Panini
2021-04-15,chase,Lunch (11am-3pm),The Griddle,Crinkle Cut Fries
2021-04-15,chase,Late Night (To-Go Only) (8:30pm-9:30pm),The Griddle,Hamburger Patty
2021-04-15,chase,Dinner (5pm-8:30pm),The Kitchen Table,White Pepper Gravy
2021-04-15,chase,Dinner (5pm-8:30pm),Create,Sliced Radishes
2021-04-15,chase,Late Night (To-Go Only) (8:30pm-9:30pm),The Kitchen Table,Scrambled Eggs
2021-04-15,chase,Breakfast (7am-11am),Bakery,Cinnamon Roll
2021-04-15,chase,Lunch (11am-3pm),Fresh,The Cuban Panini
2021-04-15,chase,Lunch (11am-3pm),Vegan Plant Forward,Moroccan Vegetable Stew
2021-04-15,chase,Dinner (5pm-8:30pm),The Griddle,Sliced Tomatoes
2021-04-15,chase,Dinner (5pm-8:30pm),Bakery,Blueberry Cream Cheese Turnover
2021-04-15,chase,Dinner (5pm-8:30pm),Simply Prepared Grill,"Chili Roasted Mango, Plantains, and Pineapples"
2021-04-15,chase,Dinner (5pm-8:30pm),Plant Forward,Feta Cheese
2021-04-15,chase,Dinner (5pm-8:30pm),Chef's Corner,Sun-Dried Tomatoes
2021-04-15,chase,Lunch (11am-3pm),Create,Pineapple Smoothie
2021-04-15,chase,Dinner (5pm-8:30pm),The Griddle,Crinkle Cut Fries
2021-04-15,chase,Dinner (5pm-8:30pm),The Kitchen Table,Crispy Chicken Breast
2021-04-15,chase,Dinner (5pm-8:30pm),Specialty Bakery,Flourless Monster Peanut Bar
2021-04-15,chase,Lunch (11am-3pm),The Kitchen Table,Herbed Grilled Pork Chop
2021-04-15,chase,Lunch (11am-3pm),Create,Frozen Strawberries
2021-04-15,chase,Dinner (5pm-8:30pm),Plant Forward,Guacamole
2021-04-15,chase,Breakfast (7am-11am),The Kitchen Table,Breakfast Potatoes
2021-04-15,chase,Dinner (5pm-8:30pm),Specialty Bakery,Vegan Marbled Bundt Cake
2021-04-15,chase,Dinner (5pm-8:30pm),Create,Carne Asada
2021-04-15,chase,Dinner (5pm-8:30pm),Nacho Bar,Seasoned Ground Turkey
2021-04-15,chase,Lunch (11am-3pm),Specialty Bakery,Fudge Brownie
2021-04-15,chase,Late Night (To-Go Only) (8:30pm-9:30pm),The Griddle,Hamburger Bun
2021-04-15,chase,Breakfast (7am-11am),The Kitchen Table,Scrambled Eggs
2021-04-15,chase,Dinner (5pm-8:30pm),Chef's Corner,Marinara
2021-04-15,chase,Breakfast (7am-11am),The Kitchen Table,Oatmeal
2021-04-15,chase,Lunch (11am-3pm),Create,Wake Me Up Smoothie
2021-04-15,chase,Dinner (5pm-8:30pm),Chef's Corner,Mixed Bell Peppers
