date,location,meal,category,name
2021-03-23,chase,Breakfast (7am-11am),Create,The Heeler Blueberry Smoothie
2021-03-23,chase,Breakfast (7am-11am),Create,Vanilla Greek Yogurt
2021-03-23,chase,Lunch  (11am-3pm),Pizza,Classic Cheese Pizza
2021-03-23,chase,Lunch  (11am-3pm),Pizza,Cheese Bread
2021-03-23,chase,Dinner (5pm-8:30pm),Pasta,Marinara
2021-03-23,chase,Lunch  (11am-3pm),Bakery,Rice Krispie Treats
2021-03-23,chase,Dinner (5pm-8:30pm),Nacho Bar,Pico de Gallo
2021-03-23,chase,Dinner (5pm-8:30pm),Pasta,Alfredo Sauce
2021-03-23,chase,Dinner (5pm-8:30pm),The Griddle,Hamburger Bun
2021-03-23,chase,Late Night (To-Go Only) (8:30pm-9:30pm),The Griddle,Sliced Dill Pickles
2021-03-23,chase,Lunch  (11am-3pm),Create,100% Apple Juice
2021-03-23,chase,Late Night (To-Go Only) (8:30pm-9:30pm),The Kitchen Table,Steamed Green Peas
2021-03-23,chase,Lunch  (11am-3pm),Create,Frozen Mango
2021-03-23,chase,Dinner (5pm-8:30pm),Bakery,Ice Cream Cone
2021-03-23,chase,Lunch  (11am-3pm),The Kitchen Table,Hot Crispy Sweet Potato Fries
2021-03-23,chase,Late Night (To-Go Only) (8:30pm-9:30pm),The Griddle,Garden Burger Patty
2021-03-23,chase,Dinner (5pm-8:30pm),Plant Forward,Sunflower Seeds
2021-03-23,chase,Dinner (5pm-8:30pm),The Griddle,Black Bean Burger
2021-03-23,chase,Dinner (5pm-8:30pm),The Griddle,American Cheese
2021-03-23,chase,Breakfast (7am-11am),Create,Frozen Pineapple Cubes
2021-03-23,chase,Dinner (5pm-8:30pm),Fresh,Spinach & Artichoke Panini
2021-03-23,chase,Late Night (To-Go Only) (8:30pm-9:30pm),Pizza,Classic Cheese Pizza
2021-03-23,chase,Lunch  (11am-3pm),Pasta,Marinara
2021-03-23,chase,Breakfast (7am-11am),Specialty Bakery,Assorted Yogurts
2021-03-23,chase,Dinner (5pm-8:30pm),Nacho Bar,Mole Lime Pulled Chicken
2021-03-23,chase,Dinner (5pm-8:30pm),Nacho Bar,Cheddar Cheese
2021-03-23,chase,Dinner (5pm-8:30pm),Soup and Salads,Creamy Macaroni Salad
