date,location,meal,category,name
2021-09-01,top-of-lenoir,Dinner (5pm-8:30pm),Plant Forward,Seasoned Green Peas
2021-09-01,top-of-lenoir,Dinner (5pm-8:30pm),Burritos & Bowls,Pico de Gallo
2021-09-01,top-of-lenoir,Dinner (5pm-8:30pm),The Grill,Assorted Veggie Toppings
2021-09-01,top-of-lenoir,Dinner (5pm-8:30pm),Wood Fired Pizza,Cheese Bread
2021-09-01,top-of-lenoir,Breakfast (7am-11am),The Kitchen Table,French Toast
2021-09-01,top-of-lenoir,Dinner (5pm-8:30pm),Bakery,Ice Cream Cone
2021-09-01,top-of-lenoir,Dinner (5pm-8:30pm),Specialty Bakery,Sweet Potato Cake with Ginger Cream
2021-09-01,top-of-lenoir,Lite Lunch (3pm-5pm),Bakery,Assorted Cookies
2021-09-01,top-of-lenoir,Lunch (11am-3pm),Rotisserie,Steamed Snow Peas
2021-09-01,top-of-lenoir,Lite Lunch (3pm-5pm),Pasta Bar,Cavatappi Pasta
2021-09-01,top-of-lenoir,Lite Lunch (3pm-5pm),Pasta Bar,Freshly Roasted Squash and Zucchini
2021-09-01,top-of-lenoir,Dinner (5pm-8:30pm),Rotisserie,Roasted Tomato Chutney
2021-09-01,top-of-lenoir,Breakfast (7am-11am),The Kitchen Table,Fried Tater Tots
2021-09-01,top-of-lenoir,Lunch (11am-3pm),The Grill,Grass-Fed Hamburger
2021-09-01,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,Cheddar Cheese
2021-09-01,top-of-lenoir,Breakfast (7am-11am),Bakery,Biscuits
2021-09-01,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,Salsa
2021-09-01,top-of-lenoir,Dinner (5pm-8:30pm),Bakery,Assorted Cookies
2021-09-01,top-of-lenoir,Lunch (11am-3pm),Plant Forward,Steamed Whole Green Beans
2021-09-01,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,Jalapeno Cabbage Slaw
2021-09-01,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,Jalapeno Peppers
2021-09-01,top-of-lenoir,Dinner (5pm-8:30pm),Burritos & Bowls,Salsa
2021-09-01,top-of-lenoir,Lunch (11am-3pm),Homemade Soups,Creamy Tomato Soup
2021-09-01,top-of-lenoir,Dinner (5pm-8:30pm),Burritos & Bowls,Jalapeno Cabbage Slaw
2021-09-01,top-of-lenoir,Lite Lunch (3pm-5pm),Bakery,Rice Krispie Treats
2021-09-01,top-of-lenoir,Dinner (5pm-8:30pm),Pasta Bar,Cavatappi Pasta
2021-09-01,top-of-lenoir,Dinner (5pm-8:30pm),Pasta Bar,Marinara Sauce
2021-09-01,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,Sour Cream
2021-09-01,top-of-lenoir,Dinner (5pm-8:30pm),Pasta Bar,Freshly Roasted Squash and Zucchini
2021-09-01,top-of-lenoir,Dinner (5pm-8:30pm),Burritos & Bowls,Jalapeno Peppers
