date,location,meal,category,name
2022-03-23,top-of-lenoir,Breakfast (7am-11am),The Griddle,Bacon and Cheese Cage-Free Omelet
2022-03-23,top-of-lenoir,Breakfast (7am-11am),The Griddle,Spinach and Cheese Omelet
2022-03-23,top-of-lenoir,Breakfast (7am-11am),The Griddle,Plain Cage-Free Omelet
