date,location,meal,category,name
2021-11-15,top-of-lenoir,Dinner (5pm-8:30pm),Bakery,Ice Cream Cone
2021-11-15,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,Sour Cream
2021-11-15,top-of-lenoir,Lunch (11am-3pm),Rotisserie,Roasted Beets
2021-11-15,top-of-lenoir,Dinner (5pm-8:30pm),The Grill,Crinkle Cut Fries
2021-11-15,top-of-lenoir,Dinner (5pm-8:30pm),Rotisserie,Spicy Kale
2021-11-15,top-of-lenoir,Dinner (5pm-8:30pm),Homemade Soups,Cream of Broccoli Soup
2021-11-15,top-of-lenoir,Dinner (5pm-8:30pm),Rotisserie,Red Curry Cod with Mango
2021-11-15,top-of-lenoir,Lite Lunch (3pm-5pm),Pasta Bar,Alfredo Sauce
2021-11-15,top-of-lenoir,Dinner (5pm-8:30pm),Rotisserie,Toasted Spinach Orzo and Feta
2021-11-15,top-of-lenoir,Lunch (11am-3pm),Pasta Bar,Alfredo Sauce
2021-11-15,top-of-lenoir,Dinner (5pm-8:30pm),Wood Fired Pizza,Primavera Pizza
2021-11-15,top-of-lenoir,Breakfast (7am-11am),The Kitchen Table,Scrambled Eggs
2021-11-15,top-of-lenoir,Lunch (11am-3pm),International Flavors,Chicken Artichoke & Spinach Pasta Bake
2021-11-15,top-of-lenoir,Dinner (5pm-8:30pm),The Grill,Garden Burger Patty
2021-11-15,top-of-lenoir,Dinner (5pm-8:30pm),Burritos & Bowls,Lettuce
2021-11-15,top-of-lenoir,Lunch (11am-3pm),The Grill,Assorted Veggie Toppings
2021-11-15,top-of-lenoir,Lunch (11am-3pm),Bakery,Ice Cream Cone
2021-11-15,top-of-lenoir,Dinner (5pm-8:30pm),Plant Forward,Soy Nuggets with Peppers and Onions
2021-11-15,top-of-lenoir,Breakfast (7am-11am),The Griddle,Bacon and Cheese Cage-Free Omelet
2021-11-15,top-of-lenoir,Breakfast (7am-11am),Rotisserie,Oatmeal
2021-11-15,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,Zesty Salsa Verde
2021-11-15,top-of-lenoir,Dinner (5pm-8:30pm),Plant Forward,Braised Green Cabbage with Apples
2021-11-15,top-of-lenoir,Dinner (5pm-8:30pm),Specialty Bakery,Sweet Potato Bread Pudding
2021-11-15,top-of-lenoir,Dinner (5pm-8:30pm),Pasta Bar,Italian Sausage
2021-11-15,top-of-lenoir,Dinner (5pm-8:30pm),Pasta Bar,Whole Grain Penne
2021-11-15,top-of-lenoir,Lunch (11am-3pm),Specialty Bakery,Mini Oreo Cupcake
2021-11-15,top-of-lenoir,Breakfast (7am-11am),Bakery,Orange Coffee Cake w/ Chocolate Streusel
2021-11-15,top-of-lenoir,Breakfast (7am-11am),The Kitchen Table,Pancake Syrup
2021-11-15,top-of-lenoir,Lite Lunch (3pm-5pm),Wood Fired Pizza,Classic Cheese Pizza
2021-11-15,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,White Tortilla
2021-11-15,top-of-lenoir,Dinner (5pm-8:30pm),The Grill,Udi's Gluten-Free Hamburger Bun
2021-11-15,top-of-lenoir,Lunch (11am-3pm),Bakery,Sweet Potato Bread Pudding
2021-11-15,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,Jalapeno Cabbage Slaw
2021-11-15,top-of-lenoir,Dinner (5pm-8:30pm),Pasta Bar,Bolognese Sauce
2021-11-15,top-of-lenoir,Dinner (5pm-8:30pm),International Flavors,Chicken Artichoke & Spinach Pasta Bake
2021-11-15,top-of-lenoir,Lunch (11am-3pm),Specialty Bakery,Funfetti Cookies
2021-11-15,top-of-lenoir,Breakfast (7am-11am),Bakery,Cinnamon Rolls
2021-11-15,top-of-lenoir,Dinner (5pm-8:30pm),Burritos & Bowls,Seasoned Black Beans
2021-11-15,top-of-lenoir,Lite Lunch (3pm-5pm),Pasta Bar,Penne Pasta
2021-11-15,top-of-lenoir,Lite Lunch (3pm-5pm),Pasta Bar,Marinara Sauce
2021-11-15,top-of-lenoir,Dinner (5pm-8:30pm),Wood Fired Pizza,Classic Pepperoni Pizza
2021-11-15,top-of-lenoir,Lunch (11am-3pm),Pasta Bar,Marinara Sauce
2021-11-15,top-of-lenoir,Lunch (11am-3pm),Pasta Bar,Penne Pasta
2021-11-15,top-of-lenoir,Lunch (11am-3pm),The Grill,Waffle Fries
2021-11-15,top-of-lenoir,Breakfast (7am-11am),The Kitchen Table,Pork Sausage Link
2021-11-15,top-of-lenoir,Breakfast (7am-11am),The Kitchen Table,Breakfast Potatoes
2021-11-15,top-of-lenoir,Breakfast (7am-11am),The Kitchen Table,Bacon
2021-11-15,top-of-lenoir,Breakfast (7am-11am),Rotisserie,Turmeric Tofu Scramble
2021-11-15,top-of-lenoir,Dinner (5pm-8:30pm),Burritos & Bowls,Cheddar Cheese
2021-11-15,top-of-lenoir,Dinner (5pm-8:30pm),Burritos & Bowls,Salsa
2021-11-15,top-of-lenoir,Lite Lunch (3pm-5pm),Bakery,Assorted Brownies
2021-11-15,top-of-lenoir,Breakfast (7am-11am),Rotisserie,Grits
2021-11-15,top-of-lenoir,Breakfast (7am-11am),Bakery,Banana Nut Muffin
2021-11-15,top-of-lenoir,Dinner (5pm-8:30pm),Burritos & Bowls,Sour Cream
