date,location,meal,category,name
2021-11-23,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,Peppers and Onions Sautee
2021-11-23,top-of-lenoir,Lunch (11am-3pm),Bakery,Assorted Rice Krispies Treats
2021-11-23,top-of-lenoir,Lunch (11am-3pm),The Grill,American Cheese
2021-11-23,top-of-lenoir,Lunch (11am-3pm),Wood Fired Pizza,Chipotle Chicken Ranch Pizza
2021-11-23,top-of-lenoir,Breakfast (7am-11am),Rotisserie,Cage-Free Egg
2021-11-23,top-of-lenoir,Lunch (11am-3pm),Bakery,Ice Cream Cone
2021-11-23,top-of-lenoir,Lunch (11am-3pm),Bakery,Fudge Brownie
2021-11-23,top-of-lenoir,Lunch (11am-3pm),The Kitchen Table,Bacon
2021-11-23,top-of-lenoir,Lunch (11am-3pm),Rotisserie,Freshly Roasted Squash and Zucchini
2021-11-23,top-of-lenoir,Breakfast (7am-11am),The Kitchen Table,Bacon
2021-11-23,top-of-lenoir,Lunch (11am-3pm),Specialty Bakery,Spice Cake
2021-11-23,top-of-lenoir,Lunch (11am-3pm),Pasta Bar,Whole Grain Penne
2021-11-23,top-of-lenoir,Breakfast (7am-11am),Rotisserie,Grits
2021-11-23,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,White Rice
2021-11-23,top-of-lenoir,Lunch (11am-3pm),The Grill,Black Bean Burger Patty
2021-11-23,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,Monterey Jack Cheese
2021-11-23,top-of-lenoir,Lunch (11am-3pm),Specialty Bakery,Funfetti Cookies
2021-11-23,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,White Tortilla
2021-11-23,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,Salsa
2021-11-23,top-of-lenoir,Breakfast (7am-11am),Bakery,Biscuits
2021-11-23,top-of-lenoir,Breakfast (7am-11am),The Kitchen Table,Buttermilk Pancakes
2021-11-23,top-of-lenoir,Breakfast (7am-11am),Bakery,Assorted Donuts
2021-11-23,top-of-lenoir,Lunch (11am-3pm),Pasta Bar,Bolognese Sauce
2021-11-23,top-of-lenoir,Breakfast (7am-11am),Rotisserie,Pork Sausage Gravy
2021-11-23,top-of-lenoir,Breakfast (7am-11am),Rotisserie,Oatmeal
2021-11-23,top-of-lenoir,Lunch (11am-3pm),Specialty Bakery,Chocolate Peanut Butter Parfait
2021-11-23,top-of-lenoir,Breakfast (7am-11am),The Griddle,Bacon and Cheese Cage-Free Omelet
2021-11-23,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,Taco Beef
2021-11-23,top-of-lenoir,Lunch (11am-3pm),Homemade Soups,Mushroom and Wild Rice Soup
2021-11-23,top-of-lenoir,Lunch (11am-3pm),Bakery,Assorted Cookies
