date,location,meal,category,name
2022-01-25,top-of-lenoir,Lunch (11am-3pm),Rotisserie,Mexican Rice
2022-01-25,top-of-lenoir,Dinner (5pm-8:30pm),Burritos & Bowls,Pickled Radish
2022-01-25,top-of-lenoir,Dinner (5pm-8:30pm),Bakery,Fudge Brownie
2022-01-25,top-of-lenoir,Breakfast (7am-11am),Bakery,Cinnamon Rolls
2022-01-25,top-of-lenoir,Dinner (5pm-8:30pm),Homemade Soups,Chili Con Carne
2022-01-25,top-of-lenoir,Dinner (5pm-8:30pm),Pasta Bar,Whole Grain Penne
2022-01-25,top-of-lenoir,Dinner (5pm-8:30pm),Pasta Bar,Marinara Sauce
2022-01-25,top-of-lenoir,Lunch (11am-3pm),Pasta Bar,Freshly Roasted Squash and Zucchini
2022-01-25,top-of-lenoir,Dinner (5pm-8:30pm),Rotisserie,Chipotle Smoked Turkey
2022-01-25,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,Pickled Ginger
2022-01-25,top-of-lenoir,Lunch (11am-3pm),Bakery,Assorted Cookies
2022-01-25,top-of-lenoir,Dinner (5pm-8:30pm),The Kitchen Table,Roasted Butternut Squash
2022-01-25,top-of-lenoir,Dinner (5pm-8:30pm),The Grill,Udi's Gluten-Free Hamburger Bun
2022-01-25,top-of-lenoir,Dinner (5pm-8:30pm),Homemade Soups,Creamy Queso Dip
2022-01-25,top-of-lenoir,Lunch (11am-3pm),Pasta Bar,Pesto Alfredo Sauce
2022-01-25,top-of-lenoir,Breakfast (7am-11am),Bakery,Apple Turnover
2022-01-25,top-of-lenoir,Dinner (5pm-8:30pm),Burritos & Bowls,Green Onions
2022-01-25,top-of-lenoir,Lunch (11am-3pm),Specialty Bakery,Sweet Potato Bread Pudding
2022-01-25,top-of-lenoir,Dinner (5pm-8:30pm),Plant Forward,Brown Rice
2022-01-25,top-of-lenoir,Lunch (11am-3pm),The Kitchen Table,Buttermilk Pancakes
2022-01-25,top-of-lenoir,Lunch (11am-3pm),The Kitchen Table,Bacon
2022-01-25,top-of-lenoir,Lite Lunch (3pm-5pm),Pasta Bar,Whole Grain Penne
2022-01-25,top-of-lenoir,Dinner (5pm-8:30pm),Burritos & Bowls,Poke Tuna
2022-01-25,top-of-lenoir,Dinner (5pm-8:30pm),The Grill,Hamburger Bun
2022-01-25,top-of-lenoir,Lunch (11am-3pm),Rotisserie,Zesty Red Beans
2022-01-25,top-of-lenoir,Breakfast (7am-11am),Specialty Bakery,Vegan Jelly Filled Muffin
2022-01-25,top-of-lenoir,Lite Lunch (3pm-5pm),Pasta Bar,Marinara Sauce
2022-01-25,top-of-lenoir,Dinner (5pm-8:30pm),Wood Fired Pizza,Chipotle Chicken Ranch Pizza
2022-01-25,top-of-lenoir,Lunch (11am-3pm),Plant Forward,Vegan Eggplant Parmesan
2022-01-25,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,Crispy Wonton Chips
2022-01-25,top-of-lenoir,Dinner (5pm-8:30pm),Plant Forward,Vegan Sloppy Joe
2022-01-25,top-of-lenoir,Lunch (11am-3pm),The Kitchen Table,Breakfast Potatoes
2022-01-25,top-of-lenoir,Dinner (5pm-8:30pm),Pasta Bar,Italian Meatballs
2022-01-25,top-of-lenoir,Dinner (5pm-8:30pm),Burritos & Bowls,Sliced Cucumber
2022-01-25,top-of-lenoir,Breakfast (7am-11am),Bakery,Double Chocolate Chip Muffin
2022-01-25,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,Edamame
2022-01-25,top-of-lenoir,Lunch (11am-3pm),The Grill,Southwest Crispy Baked Chicken Sandwich
2022-01-25,top-of-lenoir,Dinner (5pm-8:30pm),Plant Forward,Sweet & Sour Slaw
2022-01-25,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,Crispy Fried Tofu
2022-01-25,top-of-lenoir,Lite Lunch (3pm-5pm),Bakery,Rice Krispie Treats
2022-01-25,top-of-lenoir,Dinner (5pm-8:30pm),Burritos & Bowls,Shredded Carrots
2022-01-25,top-of-lenoir,Dinner (5pm-8:30pm),The Grill,American Cheese
2022-01-25,top-of-lenoir,Dinner (5pm-8:30pm),The Kitchen Table,Seasoned Steamed Broccoli
2022-01-25,top-of-lenoir,Lunch (11am-3pm),Bakery,Fudge Brownie
2022-01-25,top-of-lenoir,Lunch (11am-3pm),Rotisserie,Mojo Grilled Flank Steak
2022-01-25,top-of-lenoir,Lunch (11am-3pm),Pasta Bar,Whole Grain Penne
2022-01-25,top-of-lenoir,Lite Lunch (3pm-5pm),Pasta Bar,Italian Meatballs
2022-01-25,top-of-lenoir,Lunch (11am-3pm),Pasta Bar,Marinara Sauce
2022-01-25,top-of-lenoir,Breakfast (7am-11am),Bakery,Raspberry Muffin
2022-01-25,top-of-lenoir,Breakfast (7am-11am),Bakery,Assorted Donuts
2022-01-25,top-of-lenoir,Breakfast (7am-11am),Specialty Bakery,Cinnamon Rolls
2022-01-25,top-of-lenoir,Lunch (11am-3pm),Plant Forward,"Sauteed Artichokes, Peppers, and Onions"
2022-01-25,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,Cabbage
2022-01-25,top-of-lenoir,Breakfast (7am-11am),The Griddle,Plain Cage-Free Omelet
2022-01-25,top-of-lenoir,Dinner (5pm-8:30pm),Wood Fired Pizza,Vegan Cheese Pizza
2022-01-25,top-of-lenoir,Breakfast (7am-11am),The Griddle,Spinach and Cheese Omelet
2022-01-25,top-of-lenoir,Lunch (11am-3pm),International Flavors,Manicotti
2022-01-25,top-of-lenoir,Breakfast (7am-11am),Bakery,Biscuits
2022-01-25,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,Sliced Avocado
2022-01-25,top-of-lenoir,Dinner (5pm-8:30pm),Bakery,Rice Krispie Treats
2022-01-25,top-of-lenoir,Lite Lunch (3pm-5pm),Bakery,Assorted Brownies
2022-01-25,top-of-lenoir,Breakfast (7am-11am),Rotisserie,Oatmeal
2022-01-25,top-of-lenoir,Lunch (11am-3pm),Homemade Soups,Mushroom and Wild Rice Soup
2022-01-25,top-of-lenoir,Lunch (11am-3pm),The Grill,Fried Tater Tots
2022-01-25,top-of-lenoir,Dinner (5pm-8:30pm),Specialty Bakery,Funfetti Cookies
2022-01-25,top-of-lenoir,Breakfast (7am-11am),Rotisserie,Cage-Free Egg
2022-01-25,top-of-lenoir,Breakfast (7am-11am),Specialty Bakery,Apple Turnover
2022-01-25,top-of-lenoir,Dinner (5pm-8:30pm),Wood Fired Pizza,Cheese Bread
2022-01-25,top-of-lenoir,Lunch (11am-3pm),Plant Forward,Olive Oil Penne
2022-01-25,top-of-lenoir,Lunch (11am-3pm),Wood Fired Pizza,Chipotle Chicken Ranch Pizza
2022-01-25,top-of-lenoir,Lunch (11am-3pm),The Grill,Assorted Veggie Toppings
2022-01-25,top-of-lenoir,Lunch (11am-3pm),The Grill,Black Bean Burger Patty
2022-01-25,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,Brown Rice
2022-01-25,top-of-lenoir,Dinner (5pm-8:30pm),Pasta Bar,Rice Pasta
2022-01-25,top-of-lenoir,Lunch (11am-3pm),Pasta Bar,Italian Meatballs
2022-01-25,top-of-lenoir,Lunch (11am-3pm),Plant Forward,Roasted Mushrooms
2022-01-25,top-of-lenoir,Breakfast (7am-11am),Specialty Bakery,Double Chocolate Chip Muffin
2022-01-25,top-of-lenoir,Dinner (5pm-8:30pm),Burritos & Bowls,Pickled Ginger
2022-01-25,top-of-lenoir,Breakfast (7am-11am),The Griddle,Bacon and Cheese Cage-Free Omelet
