date,location,meal,category,name
2021-08-23,top-of-lenoir,Lunch (11am-3pm),Wood Fired Pizza,Cheese Bread
2021-08-23,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,Monterey Jack Cheese
2021-08-23,top-of-lenoir,Dinner (5pm-8:30pm),Pasta Bar,Italian Sausage
2021-08-23,top-of-lenoir,Dinner (5pm-8:30pm),The Kitchen Table,Herbed Tomato Ratatouille
2021-08-23,top-of-lenoir,Lunch (11am-3pm),Homemade Soups,Cream of Broccoli Soup
2021-08-23,top-of-lenoir,Breakfast (7am-11am),Rotisserie,Cage-Free Egg
2021-08-23,top-of-lenoir,Lite Lunch (3pm-5pm),Pasta Bar,Freshly Roasted Squash and Zucchini
2021-08-23,top-of-lenoir,Lite Lunch (3pm-5pm),Pasta Bar,Italian Sausage
2021-08-23,top-of-lenoir,Lite Lunch (3pm-5pm),Bakery,Assorted Ice Cream
2021-08-23,top-of-lenoir,Lite Lunch (3pm-5pm),Bakery,Assorted Cookies
2021-08-23,top-of-lenoir,Lite Lunch (3pm-5pm),Wood Fired Pizza,Classic Cheese Pizza
2021-08-23,top-of-lenoir,Lunch (11am-3pm),Plant Forward,Roasted Fresh Asparagus
2021-08-23,top-of-lenoir,Lunch (11am-3pm),Wood Fired Pizza,Classic Pepperoni Pizza
2021-08-23,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,Guacamole Spread
2021-08-23,top-of-lenoir,Lunch (11am-3pm),Pasta Bar,Freshly Roasted Squash and Zucchini
2021-08-23,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,White Rice
2021-08-23,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,Peppers and Onions Sautee
2021-08-23,top-of-lenoir,Breakfast (7am-11am),The Griddle,Plain Cage-Free Omelet
2021-08-23,top-of-lenoir,Dinner (5pm-8:30pm),Rotisserie,Spicy Kale
2021-08-23,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,Cheddar Cheese
2021-08-23,top-of-lenoir,Breakfast (7am-11am),The Griddle,Spinach and Cheese Omelet
2021-08-23,top-of-lenoir,Lunch (11am-3pm),The Kitchen Table,Steamed Whole Green Beans
2021-08-23,top-of-lenoir,Dinner (5pm-8:30pm),Rotisserie,Toasted Spinach Orzo and Feta
2021-08-23,top-of-lenoir,Lunch (11am-3pm),Bakery,Fudge Brownie
2021-08-23,top-of-lenoir,Breakfast (7am-11am),The Kitchen Table,Pork Sausage Link
2021-08-23,top-of-lenoir,Dinner (5pm-8:30pm),Wood Fired Pizza,Primavera Pizza
2021-08-23,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,Pico de Gallo
2021-08-23,top-of-lenoir,Dinner (5pm-8:30pm),The Grill,Chicken Cheesesteak Sandwich
2021-08-23,top-of-lenoir,Lunch (11am-3pm),Wood Fired Pizza,Soy Nugget BBQ Pineapple Pizza
2021-08-23,top-of-lenoir,Dinner (5pm-8:30pm),The Grill,Crinkle Cut Fries
2021-08-23,top-of-lenoir,Lunch (11am-3pm),Rotisserie,Roasted Asparagus
2021-08-23,top-of-lenoir,Dinner (5pm-8:30pm),Homemade Soups,Jerk Chicken and Brown Rice Soup
2021-08-23,top-of-lenoir,Lunch (11am-3pm),Bakery,Rice Krispie Treats
2021-08-23,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,Creamy Queso Dip
2021-08-23,top-of-lenoir,Dinner (5pm-8:30pm),Plant Forward,Green Coconut Curry
2021-08-23,top-of-lenoir,Lite Lunch (3pm-5pm),Pasta Bar,Penne Pasta
2021-08-23,top-of-lenoir,Lunch (11am-3pm),Rotisserie,Seasoned Rotisserie Chicken
2021-08-23,top-of-lenoir,Breakfast (7am-11am),The Kitchen Table,Bacon
2021-08-23,top-of-lenoir,Dinner (5pm-8:30pm),Pasta Bar,Whole Grain Penne
2021-08-23,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,White Tortilla
2021-08-23,top-of-lenoir,Dinner (5pm-8:30pm),Burritos & Bowls,Hot Tortilla Chips
2021-08-23,top-of-lenoir,Lite Lunch (3pm-5pm),Pasta Bar,Whole Grain Penne
2021-08-23,top-of-lenoir,Lunch (11am-3pm),Pasta Bar,Penne Pasta
2021-08-23,top-of-lenoir,Dinner (5pm-8:30pm),The Kitchen Table,Golden Chicken Parmesan
2021-08-23,top-of-lenoir,Dinner (5pm-8:30pm),International Flavors,Chicken Artichoke & Spinach Pasta Bake
2021-08-23,top-of-lenoir,Breakfast (7am-11am),Bakery,Coffee Cake
2021-08-23,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,Seasoned Black Beans
2021-08-23,top-of-lenoir,Dinner (5pm-8:30pm),Burritos & Bowls,Seasoned Taco Beef
2021-08-23,top-of-lenoir,Breakfast (7am-11am),The Kitchen Table,Scrambled Eggs
2021-08-23,top-of-lenoir,Dinner (5pm-8:30pm),Burritos & Bowls,Creamy Queso Dip
2021-08-23,top-of-lenoir,Breakfast (7am-11am),Bakery,Banana Nut Muffin
2021-08-23,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,Brown Rice
2021-08-23,top-of-lenoir,Lunch (11am-3pm),Specialty Bakery,Snickerdoodle Blondie
2021-08-23,top-of-lenoir,Dinner (5pm-8:30pm),Burritos & Bowls,White Tortilla
2021-08-23,top-of-lenoir,Lunch (11am-3pm),Pasta Bar,Italian Sausage
2021-08-23,top-of-lenoir,Breakfast (7am-11am),Bakery,Peanut Butter Overnight Oats
2021-08-23,top-of-lenoir,Lunch (11am-3pm),Specialty Bakery,Chocolate Mousse Cake
2021-08-23,top-of-lenoir,Lunch (11am-3pm),Specialty Bakery,Rocky Road Bars
2021-08-23,top-of-lenoir,Dinner (5pm-8:30pm),The Grill,Garden Burger Patty
2021-08-23,top-of-lenoir,Dinner (5pm-8:30pm),Homemade Soups,Cream of Broccoli Soup
2021-08-23,top-of-lenoir,Dinner (5pm-8:30pm),The Kitchen Table,Marinara Sauce
2021-08-23,top-of-lenoir,Breakfast (7am-11am),Rotisserie,Turmeric Tofu Scramble
2021-08-23,top-of-lenoir,Lunch (11am-3pm),Rotisserie,Herbed Spaghetti
2021-08-23,top-of-lenoir,Dinner (5pm-8:30pm),Wood Fired Pizza,Cheese Bread
2021-08-23,top-of-lenoir,Dinner (5pm-8:30pm),Burritos & Bowls,Monterey Jack Cheese
2021-08-23,top-of-lenoir,Lunch (11am-3pm),Bakery,Assorted Cookies
2021-08-23,top-of-lenoir,Breakfast (7am-11am),Bakery,Biscuits
2021-08-23,top-of-lenoir,Dinner (5pm-8:30pm),Burritos & Bowls,Seasoned Black Beans
2021-08-23,top-of-lenoir,Dinner (5pm-8:30pm),Burritos & Bowls,Brown Rice
2021-08-23,top-of-lenoir,Dinner (5pm-8:30pm),Specialty Bakery,Snickerdoodle Blondie
2021-08-23,top-of-lenoir,Dinner (5pm-8:30pm),Wood Fired Pizza,Classic Pepperoni Pizza
2021-08-23,top-of-lenoir,Dinner (5pm-8:30pm),Rotisserie,Red Curry Cod with Mango
2021-08-23,top-of-lenoir,Lunch (11am-3pm),Plant Forward,Zucchini and Tomatoes
2021-08-23,top-of-lenoir,Dinner (5pm-8:30pm),Burritos & Bowls,Guacamole Spread
2021-08-23,top-of-lenoir,Dinner (5pm-8:30pm),Burritos & Bowls,White Rice
2021-08-23,top-of-lenoir,Dinner (5pm-8:30pm),Burritos & Bowls,Peppers and Onions Sautee
2021-08-23,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,Blackened Tofu
2021-08-23,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,Jalapeno Cabbage Slaw
2021-08-23,top-of-lenoir,Dinner (5pm-8:30pm),Bakery,Fudge Brownie
2021-08-23,top-of-lenoir,Dinner (5pm-8:30pm),Specialty Bakery,Rocky Road Bars
2021-08-23,top-of-lenoir,Dinner (5pm-8:30pm),Burritos & Bowls,Cheddar Cheese
2021-08-23,top-of-lenoir,Dinner (5pm-8:30pm),Pasta Bar,Bolognese Sauce
2021-08-23,top-of-lenoir,Lunch (11am-3pm),The Grill,Crinkle Cut Fries
2021-08-23,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,Sour Cream
2021-08-23,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,Zesty Salsa Verde
2021-08-23,top-of-lenoir,Lite Lunch (3pm-5pm),Wood Fired Pizza,Classic Pepperoni Pizza
2021-08-23,top-of-lenoir,Dinner (5pm-8:30pm),Bakery,Rice Krispie Treats
2021-08-23,top-of-lenoir,Lunch (11am-3pm),Rotisserie,Roasted Fennel
2021-08-23,top-of-lenoir,Dinner (5pm-8:30pm),Burritos & Bowls,Pico de Gallo
2021-08-23,top-of-lenoir,Dinner (5pm-8:30pm),Bakery,Ice Cream Cone
2021-08-23,top-of-lenoir,Lunch (11am-3pm),Specialty Bakery,Vegan Crinkle Cookie
2021-08-23,top-of-lenoir,Lunch (11am-3pm),The Kitchen Table,Roasted Sirloin
2021-08-23,top-of-lenoir,Lunch (11am-3pm),Pasta Bar,Whole Grain Penne
2021-08-23,top-of-lenoir,Dinner (5pm-8:30pm),Wood Fired Pizza,Soy Nugget BBQ Pineapple Pizza
2021-08-23,top-of-lenoir,Lunch (11am-3pm),The Grill,Grilled Cheese Sandwich
2021-08-23,top-of-lenoir,Breakfast (7am-11am),Bakery,Orange Muffin
2021-08-23,top-of-lenoir,Lunch (11am-3pm),The Kitchen Table,Roasted Cherry Tomatoes
2021-08-23,top-of-lenoir,Lunch (11am-3pm),Homemade Soups,Jerk Chicken and Brown Rice Soup
2021-08-23,top-of-lenoir,Lite Lunch (3pm-5pm),Bakery,Rice Krispie Treats
2021-08-23,top-of-lenoir,Dinner (5pm-8:30pm),Burritos & Bowls,Blackened Tofu
2021-08-23,top-of-lenoir,Dinner (5pm-8:30pm),The Grill,Assorted Veggie Toppings
2021-08-23,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,Lettuce
2021-08-23,top-of-lenoir,Dinner (5pm-8:30pm),Plant Forward,Roasted Cumin Eggplant
2021-08-23,top-of-lenoir,Dinner (5pm-8:30pm),Pasta Bar,Alfredo Sauce
2021-08-23,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,Salsa
2021-08-23,top-of-lenoir,Dinner (5pm-8:30pm),Plant Forward,Brown Rice
2021-08-23,top-of-lenoir,Lite Lunch (3pm-5pm),Bakery,Ice Cream Cone
2021-08-23,top-of-lenoir,Lunch (11am-3pm),Wood Fired Pizza,Classic Cheese Pizza
2021-08-23,top-of-lenoir,Lunch (11am-3pm),International Flavors,Chicken Artichoke & Spinach Pasta Bake
2021-08-23,top-of-lenoir,Lunch (11am-3pm),Bakery,Assorted Ice Cream
2021-08-23,top-of-lenoir,Lunch (11am-3pm),Plant Forward,Roasted Eggplant
2021-08-23,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,Jalapeno Peppers
2021-08-23,top-of-lenoir,Dinner (5pm-8:30pm),Pasta Bar,Marinara Sauce
2021-08-23,top-of-lenoir,Lunch (11am-3pm),The Grill,Garden Burger Patty
2021-08-23,top-of-lenoir,Lunch (11am-3pm),The Grill,Meatball Sub
2021-08-23,top-of-lenoir,Dinner (5pm-8:30pm),Plant Forward,Turmeric Roasted Cauliflower
2021-08-23,top-of-lenoir,Dinner (5pm-8:30pm),The Kitchen Table,Olive Oil Penne
2021-08-23,top-of-lenoir,Dinner (5pm-8:30pm),Burritos & Bowls,Salsa
2021-08-23,top-of-lenoir,Dinner (5pm-8:30pm),Specialty Bakery,Chocolate Mousse Cake
2021-08-23,top-of-lenoir,Dinner (5pm-8:30pm),Pasta Bar,Freshly Roasted Squash and Zucchini
2021-08-23,top-of-lenoir,Breakfast (7am-11am),Bakery,Croissant
