date,location,meal,category,name
2021-08-31,top-of-lenoir,Lite Lunch (3pm-5pm),Wood Fired Pizza,Classic Pepperoni Pizza
2021-08-31,top-of-lenoir,Lunch (11am-3pm),Plant Forward,"Sauteed Artichokes, Peppers, and Onions"
2021-08-31,top-of-lenoir,Dinner (5pm-8:30pm),Burritos & Bowls,Jalapeno Cabbage Slaw
2021-08-31,top-of-lenoir,Dinner (5pm-8:30pm),Plant Forward,Brown Rice
2021-08-31,top-of-lenoir,Dinner (5pm-8:30pm),Burritos & Bowls,Creamy Queso Dip
2021-08-31,top-of-lenoir,Dinner (5pm-8:30pm),Homemade Soups,Chili Con Carne
2021-08-31,top-of-lenoir,Lunch (11am-3pm),Specialty Bakery,Mini Red Velvet Cupcake
2021-08-31,top-of-lenoir,Lunch (11am-3pm),Wood Fired Pizza,Classic Cheese Pizza
2021-08-31,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,Taco Beef
2021-08-31,top-of-lenoir,Dinner (5pm-8:30pm),The Grill,Hamburger Bun
2021-08-31,top-of-lenoir,Dinner (5pm-8:30pm),Burritos & Bowls,Seasoned Black Beans
2021-08-31,top-of-lenoir,Lunch (11am-3pm),Rotisserie,Mexican Rice
2021-08-31,top-of-lenoir,Breakfast (7am-11am),The Griddle,Spinach and Cheese Omelet
2021-08-31,top-of-lenoir,Dinner (5pm-8:30pm),Plant Forward,Stewed Tomatoes and Okra
2021-08-31,top-of-lenoir,Breakfast (7am-11am),The Kitchen Table,Scrambled Eggs
2021-08-31,top-of-lenoir,Lunch (11am-3pm),Bakery,Fudge Brownie
2021-08-31,top-of-lenoir,Lite Lunch (3pm-5pm),Bakery,Assorted Brownies
2021-08-31,top-of-lenoir,Dinner (5pm-8:30pm),Wood Fired Pizza,Cheese Bread
2021-08-31,top-of-lenoir,Dinner (5pm-8:30pm),Wood Fired Pizza,Classic Cheese Pizza
2021-08-31,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,Hot Tortilla Chips
2021-08-31,top-of-lenoir,Dinner (5pm-8:30pm),Wood Fired Pizza,Chipotle Chicken Ranch Pizza
2021-08-31,top-of-lenoir,Lunch (11am-3pm),The Kitchen Table,Buttermilk Pancakes
2021-08-31,top-of-lenoir,Lunch (11am-3pm),Bakery,Assorted Ice Cream
2021-08-31,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,Cheddar Cheese
2021-08-31,top-of-lenoir,Dinner (5pm-8:30pm),Burritos & Bowls,Lettuce
2021-08-31,top-of-lenoir,Lunch (11am-3pm),Burritos & Bowls,Sour Cream
2021-08-31,top-of-lenoir,Breakfast (7am-11am),Rotisserie,Grits
2021-08-31,top-of-lenoir,Lunch (11am-3pm),The Kitchen Table,Breakfast Potatoes
2021-08-31,top-of-lenoir,Dinner (5pm-8:30pm),Rotisserie,Corn Pudding
2021-08-31,top-of-lenoir,Breakfast (7am-11am),Bakery,Raspberry Muffin
2021-08-31,top-of-lenoir,Lunch (11am-3pm),Homemade Soups,Mushroom and Wild Rice Soup
2021-08-31,top-of-lenoir,Breakfast (7am-11am),Rotisserie,Oatmeal
2021-08-31,top-of-lenoir,Lite Lunch (3pm-5pm),Pasta Bar,Whole Grain Penne
2021-08-31,top-of-lenoir,Dinner (5pm-8:30pm),Burritos & Bowls,Monterey Jack Cheese
2021-08-31,top-of-lenoir,Dinner (5pm-8:30pm),Burritos & Bowls,Guacamole Spread
2021-08-31,top-of-lenoir,Dinner (5pm-8:30pm),Rotisserie,Cornbread Stuffing
2021-08-31,top-of-lenoir,Dinner (5pm-8:30pm),The Kitchen Table,Honey BBQ Pork Chop
2021-08-31,top-of-lenoir,Breakfast (7am-11am),Bakery,Assorted Donuts
2021-08-31,top-of-lenoir,Lite Lunch (3pm-5pm),Pasta Bar,Marinara Sauce
2021-08-31,top-of-lenoir,Lite Lunch (3pm-5pm),Bakery,Assorted Cookies
2021-08-31,top-of-lenoir,Lite Lunch (3pm-5pm),Bakery,Assorted Ice Cream
2021-08-31,top-of-lenoir,Dinner (5pm-8:30pm),Burritos & Bowls,Zesty Salsa Verde
2021-08-31,top-of-lenoir,Breakfast (7am-11am),Rotisserie,Biscuits
