date,location,meal,category,name
2022-01-08,chase,Dinner (5pm-8pm),Pasta,Penne Pasta
2022-01-08,chase,Private Event (4pm-5pm),Specialty Bakery,Mocha Cups
2022-01-08,chase,Dinner (5pm-8pm),Nacho Bar,Iceberg Lettuce
2022-01-08,chase,Brunch (closed for a private event) (11am-1pm),Specialty Bakery,Fudge Brownie
2022-01-08,chase,Private Event (4pm-5pm),Pasta,Tortellini Alla Vodka
2022-01-08,chase,Dinner (5pm-8pm),The Griddle,Garden Burger Patty
2022-01-08,chase,Private Event (4pm-5pm),Vegan Plant Forward,Roasted Tomato
2022-01-08,chase,Brunch (closed for a private event) (11am-1pm),Specialty Bakery,Blueberry Muffin
2022-01-08,chase,Dinner (5pm-8pm),Nacho Bar,Jalapeno Peppers
2022-01-08,chase,Dinner (5pm-8pm),Bakery,Ice Cream Cone
2022-01-08,chase,Brunch (closed for a private event) (11am-1pm),Specialty Bakery,Rice Krispie Treats
2022-01-08,chase,Private Event (4pm-5pm),Nacho Bar,Pico Salsa
2022-01-08,chase,Private Event (4pm-5pm),Bakery,Fudge Brownie
2022-01-08,chase,Private Event (4pm-5pm),Pasta,Marinara Sauce
2022-01-08,chase,Dinner (5pm-8pm),Vegan Plant Forward,Fried Yucca
2022-01-08,chase,Brunch (closed for a private event) (11am-1pm),The Griddle,Hamburger Bun
2022-01-08,chase,Dinner (5pm-8pm),The Kitchen Table,Mac & Cheese
2022-01-08,chase,Brunch (closed for a private event) (11am-1pm),Pizza,Vegan Cheese Pizza
2022-01-08,chase,Dinner (5pm-8pm),Bakery,Rice Krispie Treats
2022-01-08,chase,Dinner (5pm-8pm),The Griddle,Udi's Gluten-Free Hamburger Bun
2022-01-08,chase,Dinner (5pm-8pm),Vegan Plant Forward,Lentil Dal
2022-01-08,chase,Private Event (4pm-5pm),The Kitchen Table,Steamed Green Peas
2022-01-08,chase,Dinner (5pm-8pm),Simply Prepared Grill,Steamed Baby Carrots
2022-01-08,chase,Private Event (4pm-5pm),Nacho Bar,Cheddar Cheese
2022-01-08,chase,Private Event (4pm-5pm),The Kitchen Table,Chicken Tenders
2022-01-08,chase,Private Event (4pm-5pm),Nacho Bar,Guacamole
2022-01-08,chase,Brunch (closed for a private event) (11am-1pm),The Griddle,Crispy Chicken Breast
2022-01-08,chase,Private Event (4pm-5pm),Simply Prepared Grill,Roasted Garlic Green Beans
2022-01-08,chase,Dinner (5pm-8pm),The Griddle,Hamburger Bun
2022-01-08,chase,Dinner (5pm-8pm),Pizza,Vegan Cheese Pizza
2022-01-08,chase,Dinner (5pm-8pm),Pasta,Tortellini Alla Vodka
2022-01-08,chase,Private Event (4pm-5pm),Specialty Bakery,Red Velvet Cupcake
2022-01-08,chase,Dinner (5pm-8pm),Pizza,Classic Cheese Pizza
2022-01-08,chase,Brunch (closed for a private event) (11am-1pm),The Kitchen Table,Pancake Syrup
2022-01-08,chase,Dinner (5pm-8pm),Vegan Plant Forward,Roasted Tomato
2022-01-08,chase,Private Event (4pm-5pm),Vegan Plant Forward,Basmati Rice
2022-01-08,chase,Brunch (closed for a private event) (11am-1pm),Pizza,Classic Pepperoni Pizza
2022-01-08,chase,Private Event (4pm-5pm),Specialty Bakery,Vegan Crinkle Cookie
2022-01-08,chase,Dinner (5pm-8pm),Nacho Bar,Pico Salsa
2022-01-08,chase,Private Event (4pm-5pm),The Kitchen Table,Steamed Corn
2022-01-08,chase,Dinner (5pm-8pm),Bakery,Fudge Brownie
2022-01-08,chase,Dinner (5pm-8pm),Pasta,Marinara Sauce
2022-01-08,chase,Private Event (4pm-5pm),Nacho Bar,Seasoned Ground Turkey
2022-01-08,chase,Brunch (closed for a private event) (11am-1pm),The Kitchen Table,Pork Sausage Gravy
2022-01-08,chase,Brunch (closed for a private event) (11am-1pm),The Kitchen Table,Breakfast Potatoes
2022-01-08,chase,Private Event (4pm-5pm),Nacho Bar,Sour Cream
2022-01-08,chase,Dinner (5pm-8pm),International Flavors,Veggie Fried Rice and Chile Garlic Sauce
2022-01-08,chase,Private Event (4pm-5pm),Specialty Bakery,Nutella Blondie
2022-01-08,chase,Brunch (closed for a private event) (11am-1pm),Pizza,Classic Cheese Pizza
2022-01-08,chase,Brunch (closed for a private event) (11am-1pm),The Kitchen Table,Bacon
2022-01-08,chase,Dinner (5pm-8pm),Simply Prepared Grill,EVOO Mashed Potatoes
2022-01-08,chase,Brunch (closed for a private event) (11am-1pm),The Kitchen Table,Biscuits
2022-01-08,chase,Brunch (closed for a private event) (11am-1pm),The Griddle,Local Grass-fed Burger Patties
2022-01-08,chase,Dinner (5pm-8pm),Nacho Bar,Hot Tortilla Chips
2022-01-08,chase,Brunch (closed for a private event) (11am-1pm),Specialty Bakery,Assorted Cookies
2022-01-08,chase,Dinner (5pm-8pm),Pizza,Classic Pepperoni Pizza
2022-01-08,chase,Dinner (5pm-8pm),Specialty Bakery,Mocha Cups
2022-01-08,chase,Dinner (5pm-8pm),The Kitchen Table,Steamed Green Peas
2022-01-08,chase,Private Event (4pm-5pm),The Griddle,Black Bean Burger Patty
2022-01-08,chase,Dinner (5pm-8pm),Nacho Bar,Cheddar Cheese
2022-01-08,chase,Private Event (4pm-5pm),The Griddle,Grilled Cheese Sandwich
2022-01-08,chase,Private Event (4pm-5pm),Simply Prepared Grill,Roasted Chicken
2022-01-08,chase,Dinner (5pm-8pm),The Kitchen Table,Chicken Tenders
2022-01-08,chase,Brunch (closed for a private event) (11am-1pm),The Kitchen Table,Oatmeal
2022-01-08,chase,Private Event (4pm-5pm),Soup and Salads,Creamy Chicken and Corn Soup
2022-01-08,chase,Private Event (4pm-5pm),Bakery,Assorted Cookies
2022-01-08,chase,Dinner (5pm-8pm),Nacho Bar,Guacamole
2022-01-08,chase,Private Event (4pm-5pm),Nacho Bar,Seasoned Black Beans
2022-01-08,chase,Brunch (closed for a private event) (11am-1pm),Pizza,Cheese Bread
2022-01-08,chase,Dinner (5pm-8pm),Simply Prepared Grill,Roasted Garlic Green Beans
2022-01-08,chase,Private Event (4pm-5pm),Pasta,Alfredo Sauce
2022-01-08,chase,Private Event (4pm-5pm),Nacho Bar,Queso Sauce
2022-01-08,chase,Private Event (4pm-5pm),Nacho Bar,Black Olives
2022-01-08,chase,Brunch (closed for a private event) (11am-1pm),The Griddle,Shoestring Fries
2022-01-08,chase,Brunch (closed for a private event) (11am-1pm),Specialty Bakery,Vegan Coffee Cake
2022-01-08,chase,Private Event (4pm-5pm),Bakery,Tar Heel Ice Cream
2022-01-08,chase,Private Event (4pm-5pm),Soup and Salads,Hearty Vegetable Soup
2022-01-08,chase,Brunch (closed for a private event) (11am-1pm),Specialty Bakery,Cinnamon Rolls
2022-01-08,chase,Dinner (5pm-8pm),Vegan Plant Forward,Basmati Rice
2022-01-08,chase,Dinner (5pm-8pm),The Kitchen Table,Steamed Corn
2022-01-08,chase,Dinner (5pm-8pm),Nacho Bar,Seasoned Ground Turkey
2022-01-08,chase,Private Event (4pm-5pm),Pasta,Penne Pasta
2022-01-08,chase,Private Event (4pm-5pm),Nacho Bar,Iceberg Lettuce
2022-01-08,chase,Dinner (5pm-8pm),Nacho Bar,Sour Cream
2022-01-08,chase,Private Event (4pm-5pm),The Griddle,Garden Burger Patty
2022-01-08,chase,Private Event (4pm-5pm),The Griddle,Hamburger Bun
2022-01-08,chase,Private Event (4pm-5pm),Pizza,Classic Cheese Pizza
2022-01-08,chase,Private Event (4pm-5pm),Nacho Bar,Jalapeno Peppers
2022-01-08,chase,Dinner (5pm-8pm),Pizza,Cheese Bread
2022-01-08,chase,Private Event (4pm-5pm),Bakery,Ice Cream Cone
2022-01-08,chase,Brunch (closed for a private event) (11am-1pm),The Kitchen Table,Buttermilk Pancakes
2022-01-08,chase,Brunch (closed for a private event) (11am-1pm),The Kitchen Table,Scrambled Eggs
2022-01-08,chase,Brunch (closed for a private event) (11am-1pm),The Kitchen Table,Grits
2022-01-08,chase,Brunch (closed for a private event) (11am-1pm),The Kitchen Table,Sausage Links
2022-01-08,chase,Dinner (5pm-8pm),Specialty Bakery,Red Velvet Cupcake
2022-01-08,chase,Dinner (5pm-8pm),The Griddle,Black Bean Burger Patty
2022-01-08,chase,Private Event (4pm-5pm),The Kitchen Table,Mac & Cheese
